id,nom,structure_porteuse,type_lieu,nature_juridique,statut,adresse_commune,tarifs,gratuit ou pas,description,siret,adresse_brut,adresse_numero,adresse_rue,adresse_code_postal,adresse_code_insee,adresse_departement,adresse_region,adresse_complément,latitude,longitude,itinerant,en_ligne,contact_telephone,contact_telephone_complement,contact_telephone_details,contact_telephone_complement_detail,contact_email,contact_web,contact_facebook,horaires_ouverture_brut,horaires_ouverture_osm,public_cible,modalites_acces,modalites_accompagnement,accessibilite,services,niveau_service,labels,geo_point
92,Médiathèque Les Etoiles,Mairie de Villenave-d'Ornon,Bibliothèque / Médiathèque,Collectivité locale ou territoriale,Public,Villenave-d'Ornon,"Gratuit,Adhérent",avec condition,"La Médiathèque les Etoiles est située dans le quartier du Bocage, dans un bâtiment regroupant également le Centre socioculturel et les Archives municipales. Destinée à accueillir tous les publics, elle propose des espaces livres, presse, vidéo-son, multimédia et jeux vidéo afin de favoriser la lecture, l’accès à la musique et l’initiation aux nouvelles technologies.En plus des animations gratuites proposées tout au long de l’année et d’un large fonds, la Médiathèque les Etoiles dispose également d'une partothèque, et les musiciens locaux peuvent enrichir la démothèque mise à disposition.",,7 rue Colette Besson,7,Rue Colette Besson,33140,33550,Gironde,Nouvelle Aquitaine,,44.776760132855,-0.532773266803185,,Non,557965640,,Mardi : 15h-19h (ou 20h). Mercredi : 10h-18h. Jeudi : 15h-18h. Vendredi : 10h-12h /14h-18h. Samedi : 10h-18h.,,service.mediatheque@mairie-villenavedornon.fr,https://mediatheque.villenavedornon.fr/exploitation/,,Mardi : 15h-19h (ou 20h). Mercredi : 10h-18h. Jeudi : 15h-18h. Vendredi : 10h-12h /14h-18h. Samedi : 10h-18h.,"Tu 15:00-19:00; We,Sa 10:00-18:00; Th 15:00-18:00; Fr 10:00-12:00,14:00-18:00","Allocataires,Demandeurs d'emploi,Jeunes,Personnes en situation de handicap,Séniors",Sur inscription ou rendez-vous,"Individuel,Collectif",Handicap moteur,Accès à un équipement informatique,"TABLETTE/Basique,ORDI/Basique,INTERNET/Basique,MAILS/Basique,CV/Basique,DIFFCV/Non,ORGRECHEMPLOI/Non,EMPLOISTORE/Non,DECLAPE/Non,IMPOTS/Non,DROITSSOCIAUXRSACAF/Non,RETRAITE/Non,CPAM/Non,FACTURES/Non,ETATCIVIL/Non,PERMIS/Non,PHOTO/Basique,IMPTROISD/Non,PAO/Basique,SITEWEB/Non,CODE/Non,MOOC/Basique",,"44.7767601329, -0.532773266803"
93,Service Municipal Emploi de Villenave d'Ornon,Mairie de Villenave-d'Ornon,"Commune (Ville, CCAS, Centre Culturel…)",Collectivité locale ou territoriale,Public,Villenave-d'Ornon,Gratuit,gratuit sans restrictions,"Ce service aide à la recherche d’emploi et accueille tous les demandeurs d’emplois Villenavaises et Villenavais, qui souhaitent être aidés dans leurs recherches d’emplois et/ou dans leur réinsertion professionnelle. Un « cyber espace » avec plusieurs postes informatiques est mis à disposition des demandeurs d’emploi pour faciliter les démarches en ligne liées à la recherche d’emploi. Le service emploi municipal propose des rendez-vous individuels pour faire un point sur sa recherche d’emploi, aider à la rédaction de lettre de motivation et CV, mettre à jour son profil de compétences sur le site de Pôle Emploi.",,"Domaine Jacques Brel, 45 Avenue du Marechal Leclerc",45,Avenue du Maréchal Leclerc,33140,33550,Gironde,Nouvelle Aquitaine,,44.778427104317,-0.573094593051273,,Non,556752845,,Du Lundi au Vendredi : 8h45-12h30/14h-16h45.,,service.emploi@mairie-villenavedornon.fr,https://www.villenavedornon.fr/developpement-economie-emploi/aide-emploi/service-emploi-municipal/,https://www.facebook.com/mairievillenavedornon/?fref=ts,Du Lundi au Vendredi : 8h45-12h30/14h-16h45.,"Mo-Fr 08:45-12:30,14:00-16:45",Tout public,Sur inscription ou rendez-vous,"Individuel,Collectif",Handicap moteur,Accès à un équipement informatique,"TABLETTE/Basique,ORDI/Basique,INTERNET/Expert,MAILS/Expert,CV/Expert,DIFFCV/Expert,ORGRECHEMPLOI/Maîtrise,EMPLOISTORE/Basique,DECLAPE/Expert,IMPOTS/Non,DROITSSOCIAUXRSACAF/Basique,RETRAITE/Non,CPAM/Non,FACTURES/Non,ETATCIVIL/Non,PERMIS/Non,PHOTO/Non,IMPTROISD/Non,PAO/Non,SITEWEB/Non,CODE/Non,MOOC/Non",,"44.7784271043, -0.573094593051"
94,Médiathèque Assia Djebar,Mairie de Blanquefort,Bibliothèque / Médiathèque,Collectivité locale ou territoriale,Public,Blanquefort,Gratuit,gratuit sans restrictions,"La médiathèque Assia Djebar de Blanquefort est située au sein du Centre Culturel Les Colonnes. Elle offre un accès à tous les médias en matière de loisirs, de culture, d’information et de formation continue. Ouverte 35h par semaine, elle accueille des usagers qui viennent pour emprunter des documents, pour lire la presse, consulter Internet, travailler, accompagner, se rencontrer... Elle propose aussi une programmation culturelle tout au long de l’année : expositions, rencontres… L’espace numérique Le F.I.L (Formation Innovation Ludique) est situé au niveau -1 de la médiathèque.",,4 rue du Docteur Castéra,4,Rue du Docteur Castera,33290,33056,Gironde,Nouvelle Aquitaine,,44.9104983923576,-0.632884204441594,,Non,556574840,,Mardi et Jeudi : 14h-19h. Mercredi et Vendredi : 10h-19h. Samedi : 10h-17h. Horaires d'été (juillet-août) : Mardi au Jeudi : 14h-18h. Mercredi et Vendredi : 10h-12h/14h-18h. Samedi : 10h13h.,,mediatheque@ville-blanquefort.fr,http://mediatheque.ville-blanquefort.fr,https://www.facebook.com/mediathequeassiadjebarblanquefort,Mardi et Jeudi : 14h-19h. Mercredi et Vendredi : 10h-19h. Samedi : 10h-17h. Horaires d'été (juillet-août) : Mardi au Jeudi : 14h-18h. Mercredi et Vendredi : 10h-12h/14h-18h. Samedi : 10h13h.,"Tu,Th 14:00-19:00; We,Fr 10:00-19:00; Sa 10:00-17:00; Jul-Aug Tu,Th 14:00-18:00; Jul-Aug We,Fr 10:00-12:00,14:00-18:00; Jul-Aug Sa 10:00-13:00",Tout public,Sur inscription ou rendez-vous,"Individuel,Collectif",Handicap moteur,"Accès à un équipement informatique,Le public peut amener son propre matériel","TABLETTE/Expert,ORDI/Expert,INTERNET/Expert,MAILS/Expert,CV/Basique,DIFFCV/Basique,ORGRECHEMPLOI/Basique,EMPLOISTORE/Non,DECLAPE/Basique,IMPOTS/Non,DROITSSOCIAUXRSACAF/Basique,RETRAITE/Basique,CPAM/Basique,FACTURES/Basique,ETATCIVIL/Basique,PERMIS/Basique,PHOTO/Expert,IMPTROISD/Expert,PAO/Expert,SITEWEB/Expert,CODE/Expert,MOOC/Maîtrise",,"44.9104983924, -0.632884204442"
100,Bibliothèque du Haillan,Mairie du Haillan,Bibliothèque / Médiathèque,Collectivité locale ou territoriale,Public,Le Haillan,"Gratuit,Adhérent",avec condition,"Service municipal de proximité ayant pour mission la diffusion et la promotion de l'information, de l'éducation et de la culture.",,30 rue de Los Heros,30,Rue de Los Heros,33185,33200,Gironde,Nouvelle Aquitaine,,44.8739005905383,-0.675935112261396,,Non,557931131,,Mardi : 14h-18h. Mercredi : 10h-12h30/14h-18h. Jeudi : 10h-12h30/14h-18h. Vendredi : 10h-12h30/14h-19h. Samedi : 10h-17h.,,service.bibliotheque@ville-lehaillan.fr,bibliotheque.ville-lehaillan.fr,,Mardi : 14h-18h. Mercredi : 10h-12h30/14h-18h. Jeudi : 10h-12h30/14h-18h. Vendredi : 10h-12h30/14h-19h. Samedi : 10h-17h.,"Tu 14:00-18:00; We,Th 10:00-12:30,14:00-18:00; Fr 10:00-12:30,14:00-19:00; Sa 10:00-17:00","Allocataires,Demandeurs d'emploi,Etrangers,Jeunes,Séniors",Sur inscription ou rendez-vous,"Individuel,Collectif",Handicap moteur,"Accès à un équipement informatique,Le public peut amener son propre matériel","TABLETTE/Maîtrise,ORDI/Maîtrise,INTERNET/Maîtrise,MAILS/Maîtrise,CV/Basique,DIFFCV/Maîtrise,ORGRECHEMPLOI/Maîtrise,EMPLOISTORE/Basique,DECLAPE/Basique,IMPOTS/Basique,DROITSSOCIAUXRSACAF/Basique,RETRAITE/Basique,CPAM/Basique,FACTURES/Basique,ETATCIVIL/Basique,PERMIS/Basique,PHOTO/Maîtrise,IMPTROISD/Non,PAO/Maîtrise,SITEWEB/Maîtrise,CODE/Maîtrise,MOOC/Maîtrise",,"44.8739005905, -0.675935112261"
108,CCAS de Mérignac,,"Commune (Ville, CCAS, Centre Culturel…)",Collectivité locale ou territoriale,Public,Mérignac,Gratuit,gratuit sans restrictions,"Le CCAS, établissement public de proximité, anime l’action générale de prévention et de développement social dans la commune. Au cœur des solidarités, le CCAS, en lien avec les partenaires, institutions publiques et privées, travaille en coordination et complémentarité avec l’ensemble des acteurs, dans le but d’améliorer les conditions de vie des habitants de Mérignac, faciliter l’accès aux droits, en s’appuyant sur l’observation constante de la demande sociale et ainsi lier les conditions de développement de nouvelles réponses.",,60 Avenue Maréchal de Lattre de Tassigny,60,Avenue Maréchal de Lattre de Tassigny,33700,33281,Gironde,Nouvelle Aquitaine,,44.8461771954759,-0.656229041984005,,Non,556556655,,Lundi : 13h-17h. Mardi au Vendredi : 8h30-17h.,,ccas@merignac.com,http://www.merignac.com/,https://www.facebook.com/Merignac,Lundi : 13h-17h. Mardi au Vendredi : 8h30-17h.,Mo 13:00-17:00; Tu-Fr 08:30-17:00,Séniors,Sur inscription ou rendez-vous,"Individuel,Collectif",Handicap moteur,"Accès à un équipement informatique,Le public peut amener son propre matériel","TABLETTE/Basique,ORDI/Basique,INTERNET/Basique,MAILS/Basique,CV/Non,DIFFCV/Non,ORGRECHEMPLOI/Non,EMPLOISTORE/Non,DECLAPE/Basique,IMPOTS/Non,DROITSSOCIAUXRSACAF/Basique,RETRAITE/Basique,CPAM/Basique,FACTURES/Basique,ETATCIVIL/Basique,PERMIS/Basique,PHOTO/Non,IMPTROISD/Non,PAO/Non,SITEWEB/Non,CODE/Non,MOOC/Non",,"44.8461771955, -0.656229041984"
109,Le Vivier des Partages,,Association,Association,Privé,Mérignac,Gratuit,gratuit sans restrictions,"Le Vivier des Partages est une association qui a trois objectifs : encourager l'engagement collectif, développer des réseaux de solidarité et créer des temps et des espaces de convivialité. Ainsi, nous créons café-débat, nous accompagnons des projets collectifs,  nous animons des ateliers sur des thématiques diverses et enfin nous proposons de l'entraide numérique. Toutes nos interventions sont motivées par l'esprit de l'éducation populaire et l'apprentissage par l'action. L'entraide numérique se déroule chez nos partenaires notamment une fois par mois au café le Petit Grain à Bordeaux.",,55 avenue du Maréchal de Lattre de Tassigny,55,Avenue Maréchal de Lattre de Tassigny,33700,33281,Gironde,Nouvelle Aquitaine,,44.8458005622477,-0.65471965686926,,Non,601078250,,Variables.,,levivierdespartages@hotmail.com,https://levivierdespartages.wixsite.com/accueil,https://www.facebook.com/levivierdespartages/,Variables.,,Tout public,Sur inscription ou rendez-vous,"Individuel,Collectif",Handicap moteur,"Accès à un équipement informatique,Le public peut amener son propre matériel","TABLETTE/Basique,ORDI/Maîtrise,INTERNET/Maîtrise,MAILS/Basique,CV/Maîtrise,DIFFCV/Basique,ORGRECHEMPLOI/Basique,EMPLOISTORE/Basique,DECLAPE/Maîtrise,IMPOTS/Basique,DROITSSOCIAUXRSACAF/Maîtrise,RETRAITE/Non,CPAM/Basique,FACTURES/Basique,ETATCIVIL/Basique,PERMIS/Non,PHOTO/Basique,IMPTROISD/Non,PAO/Basique,SITEWEB/Basique,CODE/Non,MOOC/Basique",,"44.8458005622, -0.654719656869"
110,Espace Public Numérique de Beaudésert : Réseau des Médiathèques de Mérignac,Mairie de Mérignac,Espace Public Numérique (EPN),Collectivité locale ou territoriale,Public,Mérignac,"Gratuit,Adhérent",avec condition,"L'EPN de la médiathèque de BEAUDESERT est un espace dédié à la découverte, à l'apprentissage et à la pratique des techniques de l'information et de la communication. La vocation de cet espace est d'aider tous les publics à s'approprier les usages numériques pour leurs projets personnels ou professionnels. Tous les publics peuvent bénéficier de conseils et d'une assistance, auprès d'une équipe d'animateurs professionnels. Des ateliers multimédia et des animations sont régulièrement organisés afin de découvrir les usages numériques.",,74  avenue des marronniers,74,Avenue des Marronniers,33700,33281,Gironde,Nouvelle Aquitaine,,44.8437159703148,-0.679598329225639,,Non,556346105,557000220,Mardi : 17h-18h30. Mercredi : 14h-17h. Jeudi : 15h-18h. Vendredi : 10h30-12h.,,mediatheque.epn@merignac.com,http://www.mediatheque.merignac.com/Default/informatique.aspx,https://www.facebook.com/mediathequemerignac/,Mardi : 17h-18h30. Mercredi : 14h-17h. Jeudi : 15h-18h. Vendredi : 10h30-12h.,Tu 17:00-18:30; We 14:00-17:00; Th 15:00-18:00; Fr 10:30-12:00,Tout public,,"Individuel,Collectif",Handicap moteur,"Accès à un équipement informatique,Le public peut amener son propre matériel","TABLETTE/Maîtrise,ORDI/Expert,INTERNET/Expert,MAILS/Expert,CV/Basique,DIFFCV/Maîtrise,ORGRECHEMPLOI/Basique,EMPLOISTORE/Basique,DECLAPE/Maîtrise,IMPOTS/Expert,DROITSSOCIAUXRSACAF/Maîtrise,RETRAITE/Basique,CPAM/Maîtrise,FACTURES/Maîtrise,ETATCIVIL/Maîtrise,PERMIS/Maîtrise,PHOTO/Maîtrise,IMPTROISD/Non,PAO/Maîtrise,SITEWEB/Maîtrise,CODE/Non,MOOC/Basique",,"44.8437159703, -0.679598329226"
111,Médiathèque Michel Sainte-Marie Espace Public Numérique,Mairie de Mérignac,Bibliothèque / Médiathèque,Collectivité locale ou territoriale,Public,Mérignac,"Gratuit,Adhérent",avec condition,"L'EPN de la médiathèque Michel SAINTE-MARIE est un espace public dédié à la découverte, à l'apprentissage et à la pratique des technologies de l'information et de la communication. La vocation de cet espace est d'aider tous les publics à s'approprier les usages numériques pour leurs projets personnels ou professionnels. Tous les publics peuvent bénéficier de conseils et d'une assistance auprès d'une équipe d'animateurs multimédia professionnels. Des ateliers numériques et des animations sont régulièrement organisés afin de découvrir les usages numériques.",,19 place Charles de Gaulle,19,Place Charles de Gaulle,33700,33281,Gironde,Nouvelle Aquitaine,,44.8423693794038,-0.646640984989363,,Non,557000220,,Du Mardi au Samedi : 13h-17h. Mercredi : 13h-19h.,,mediatheque.epn@merignac.com,http://www.mediatheque.merignac.com/Default/informatique.aspx,https://www.facebook.com/mediathequemerignac/,Du Mardi au Samedi : 13h-17h. Mercredi : 13h-19h.,Tu-Sa 13:00-17:00; We 13:00-19:00,Tout public,,"Individuel,Collectif",Handicap moteur,"Accès à un équipement informatique,Le public peut amener son propre matériel","TABLETTE/Maîtrise,ORDI/Expert,INTERNET/Expert,MAILS/Expert,CV/Basique,DIFFCV/Maîtrise,ORGRECHEMPLOI/Basique,EMPLOISTORE/Basique,DECLAPE/Expert,IMPOTS/Expert,DROITSSOCIAUXRSACAF/Maîtrise,RETRAITE/Basique,CPAM/Maîtrise,FACTURES/Maîtrise,ETATCIVIL/Maîtrise,PERMIS/Maîtrise,PHOTO/Maîtrise,IMPTROISD/Non,PAO/Maîtrise,SITEWEB/Maîtrise,CODE/Basique,MOOC/Expert",,"44.8423693794, -0.646640984989"
112,Mission Locale Technowest,,Association,Association,Privé,Mérignac,Gratuit,gratuit sans restrictions,"Structure du service public de l'emploi en charge de l'accueil et de l'accompagnement vers l'insertion sociale et professionnelle des jeunes âgés de 16 à 25 ans sortis du système scolaire et résidant sur le territoire des 16 communes adhérentes à la Mission Locale Technowest. Accompagnement global: Formation, projet professionnel, emploi, santé, citoyenneté, logement, loisirs et culture, mobilité internationale.",,9 rue Montgolfier,9,Rue Montgolfier,33700,33281,Gironde,Nouvelle Aquitaine,,44.8550175341636,-0.65310983538959,,Non,556471407,,Lundi au Vendredi : 8h30-12h30/13h30-17h30.,,contact@missionlocaletechnowest.fr,https://www.mltechnowest.com/,https://www.facebook.com/MiLoTechnowest/,Lundi au Vendredi : 8h30-12h30/13h30-17h30.,"Mo-Fr 08:30-12:30,13:30-17:30","Allocataires,Jeunes,Personnes en situation de handicap",Sur inscription ou rendez-vous,Individuel,,Accès à un équipement informatique,"TABLETTE/Non,ORDI/Basique,INTERNET/Basique,MAILS/Basique,CV/Expert,DIFFCV/Expert,ORGRECHEMPLOI/Expert,EMPLOISTORE/Maîtrise,DECLAPE/Maîtrise,IMPOTS/Basique,DROITSSOCIAUXRSACAF/Basique,RETRAITE/Non,CPAM/Basique,FACTURES/Non,ETATCIVIL/Non,PERMIS/Non,PHOTO/Non,IMPTROISD/Non,PAO/Non,SITEWEB/Non,CODE/Non,MOOC/Basique",APTIC,"44.8550175342, -0.65310983539"
119,Atelier Brach,Mairie de Bordeaux,"Commune (Ville, CCAS, Centre Culturel…)",Collectivité locale ou territoriale,Public,Bordeaux,Payant,avec condition,"Les ateliers Brach et Giono de la ville de bordeaux dispensent des activités d'apprentissage tout le long de l'année aux personnes âgées de 60 ans, par le biais des intervenants professionnels Des cours d'informatiques sont donnés sous un format de stage de 3h à 6h autour  de différentes thématiques . Les tarifs d'un stage de 3h, établis en fonction des résidents bordelais, s'échelonnent  de 3 à 11 euros. Un forfait de 13 euros est appliqué aux seniors non domiciliés sur Bordeaux",,33 rue de Brach,33,Rue de Brach,33000,33063,Gironde,Nouvelle Aquitaine,,44.8389866834739,-0.594572270945236,,Non,556797344,,Lundi au Vendredi : 9h à 12 h et de 14h à 17h,,atelierssenior@mairie-bordeaux.fr,https://seniorsreporters.bordeaux.fr,https://www.facebook.com/Bordeaux.Seniors/,Lundi au Vendredi : 9h à 12 h et de 14h à 17h,"Mo-Fr 09:00-12:00,14:00-17:00",Séniors,Sur inscription ou rendez-vous,Collectif,Handicap moteur,"Accès à un équipement informatique,Le public peut amener son propre matériel","TABLETTE/Expert,ORDI/Expert,INTERNET/Expert,MAILS/Maîtrise,CV/Non,DIFFCV/Non,ORGRECHEMPLOI/Non,EMPLOISTORE/Non,DECLAPE/Non,IMPOTS/Non,DROITSSOCIAUXRSACAF/Non,RETRAITE/Non,CPAM/Non,FACTURES/Non,ETATCIVIL/Non,PERMIS/Non,PHOTO/Expert,IMPTROISD/Non,PAO/Non,SITEWEB/Non,CODE/Non,MOOC/Non",,"44.8389866835, -0.594572270945"
122,Centre d'animation Monséjour,,Association,Association,Privé,Bordeaux,Gratuit,gratuit sans restrictions,"Le centre d’animation Monséjour fait partie de l’association des Centres d’animation de Bordeaux, association républicaine d’animation socioculturelle, loi 1901. Son action se fonde sur un ensemble de valeurs et de principes et est guidée par ses textes fondateurs, dont ses statuts et son projet associatif. Agréée jeunesse et éducation populaire, 10 centres d’animation sont agréés Centre social, elle œuvre avec toutes et tous afin de contribuer à l’émancipation des personnes qu’elle accueille en promouvant une éducation tout au long de la vie et l’égale reconnaissance des savoirs, savoir-faire et savoir-être.",78200000000000,rue François Coppée,,Rue François Coppée,33200,33063,Gironde,Nouvelle Aquitaine,,44.8541855653373,-0.629699824219564,,Non,556975810,,"Lundi, Mercredi et Vendredi : 14h – 19h, Mardi et jeudi : 9h – 12h30 / 14h – 18h30.",,monsejour@cabordeaux.fr,https://centresanimationbordeaux.fr/monsejour/,https://www.facebook.com/centresanimationbordeaux/,"Lundi, Mercredi et Vendredi : 14h – 19h, Mardi et jeudi : 9h – 12h30 / 14h – 18h30.","Mo-Fr 14:00-19:00; Tu,Th 09:00-12:30,14:00-18:00","Demandeurs d'emploi,Etrangers,Jeunes,Personnes en situation de handicap,Séniors",Sur inscription ou rendez-vous,"Individuel,Collectif",Handicap moteur,"Accès à un équipement informatique,Le public peut amener son propre matériel","TABLETTE/Non,ORDI/Non,INTERNET/Basique,MAILS/Basique,CV/Non,DIFFCV/Non,ORGRECHEMPLOI/Non,EMPLOISTORE/Non,DECLAPE/Basique,IMPOTS/Basique,DROITSSOCIAUXRSACAF/Basique,RETRAITE/Basique,CPAM/Basique,FACTURES/Basique,ETATCIVIL/Basique,PERMIS/Non,PHOTO/Non,IMPTROISD/Non,PAO/Non,SITEWEB/Non,CODE/Non,MOOC/Non",Point relais CAF,"44.8541855653, -0.62969982422"
124,Espace de vie sociale Barthez,Mairie de Gradignan,"Commune (Ville, CCAS, Centre Culturel…)",Collectivité locale ou territoriale,Public,Gradignan,"Gratuit,Adhérent,Payant",avec condition,"Permanences d'accueils individuels et collectifs  caf, info droits, service emploi de la ville de Gradignan -  Informations pour l’accès aux loisirs et vacances (point information vacances) - Ateliers de formation pour adultes : alphabétisation, FLE - Actions d'accompagnement vers l'emploi - Accompagnement à la scolarité élémentaire - Ateliers d’échange de savoirs (cuisine, couture) - soirées thématiques (contes, karaoké, loto, jeux de société) - Sorties et projets week-end familles - Manifestations de quartier des projets des familles - Activites parents-enfants.",,20 bis bd malartic  residence barthez,20bis,Boulevard de Malartic,33170,33192,Gironde,Nouvelle Aquitaine,,44.7708750360885,-0.600367778910753,,Non,556940582,,"Lundi, Mercredi : 9h-12h/14h-18h.  Mardi, Jeudi, Vendredi : 9h-12h/14h-19h. Samedi sur projet.",,epajgbarthez@ville-gradignan.fr,,,"Lundi, Mercredi : 9h-12h/14h-18h.  Mardi, Jeudi, Vendredi : 9h-12h/14h-19h. Samedi sur projet.","Mo,We 09:00-12:00,14:00-18:00; Tu,Th,Fr 09:00-12:00,14:00-19:00",Tout public,Sur inscription ou rendez-vous,Individuel,Handicap moteur,Accès à un équipement informatique,"TABLETTE/Non,ORDI/Non,INTERNET/Non,MAILS/Basique,CV/Maîtrise,DIFFCV/Maîtrise,ORGRECHEMPLOI/Maîtrise,EMPLOISTORE/Maîtrise,DECLAPE/Maîtrise,IMPOTS/Maîtrise,DROITSSOCIAUXRSACAF/Maîtrise,RETRAITE/Basique,CPAM/Maîtrise,FACTURES/Maîtrise,ETATCIVIL/Maîtrise,PERMIS/Maîtrise,PHOTO/Non,IMPTROISD/Non,PAO/Non,SITEWEB/Non,CODE/Non,MOOC/Non",,"44.7708750361, -0.600367778911"
